-1.830196380615234375e-02,1.857926845550537109e+00,1.328222513198852539e+00
2.866179943084716797e-01,4.048368930816650391e-01,-6.240100860595703125e-01
-1.742793798446655273e+00,1.277178764343261719e+00,-1.642400026321411133e+00
-1.924262285232543945e+00,-1.683199405670166016e-01,1.093914031982421875e+00
8.541164398193359375e-01,-1.614649295806884766e+00,1.688879966735839844e+00
-1.517994403839111328e+00,1.594346761703491211e+00,-4.887139797210693359e-01
9.635925292968750000e-03,-1.204798221588134766e+00,-2.208166122436523438e-01
7.676384449005126953e-01,-3.728702068328857422e-01,-1.054823398590087891e-01
-1.877894401550292969e+00,-9.750983715057373047e-01,1.495618581771850586e+00
-1.955041170120239258e+00,9.227218627929687500e-01,-1.902889490127563477e+00
5.462198257446289062e-01,1.742628574371337891e+00,-8.233783245086669922e-01
-4.931521415710449219e-01,-1.511736154556274414e+00,-1.440293073654174805e+00
-8.774919509887695312e-01,-1.369929313659667969e+00,-1.262148141860961914e+00
-1.157145500183105469e+00,-1.056733131408691406e-01,-1.767658948898315430e+00
-1.270939111709594727e+00,-1.808096408843994141e+00,-1.918282985687255859e+00
1.879285812377929688e+00,-1.947485446929931641e+00,5.199782848358154297e-01
1.076741695404052734e+00,-1.132138252258300781e+00,-1.195697784423828125e-01
-1.537396192550659180e+00,1.598368883132934570e+00,-7.211389541625976562e-01
2.193450927734375000e-03,-1.663234710693359375e+00,-3.716802597045898438e-02
1.561432600021362305e+00,1.983551979064941406e-01,1.928265571594238281e+00
1.613371372222900391e+00,-2.832899093627929688e-01,-1.475146770477294922e+00
-1.217479705810546875e+00,-1.430223703384399414e+00,3.258624076843261719e-01
1.090940475463867188e+00,1.632101535797119141e+00,7.801289558410644531e-01
-8.307201862335205078e-01,-1.935368537902832031e+00,1.548078060150146484e+00
-1.755161285400390625e-01,1.509536266326904297e+00,1.027788162231445312e+00
-1.788833141326904297e+00,-1.589871406555175781e+00,5.477313995361328125e-01
1.429586648941040039e+00,5.970349311828613281e-01,3.883209228515625000e-01
5.289840698242187500e-02,7.877011299133300781e-01,-4.073667526245117188e-02
1.328244447708129883e+00,-3.547976016998291016e-01,8.553509712219238281e-01
-3.565800189971923828e-01,-1.257172107696533203e+00,8.518126010894775391e-01
-9.674198627471923828e-01,5.011441707611083984e-01,1.647853851318359375e-02
9.500980377197265625e-03,-8.073830604553222656e-02,1.686913967132568359e-01
-1.719148159027099609e+00,5.503182411193847656e-01,3.250377178192138672e-01
1.129662513732910156e+00,1.937931537628173828e+00,1.703044652938842773e+00
1.480120420455932617e+00,9.060802459716796875e-01,-1.122906208038330078e-01
1.476042985916137695e+00,-1.979815721511840820e+00,1.610944271087646484e-01
-1.370874404907226562e+00,3.403065204620361328e-01,1.332399845123291016e-01
8.406071662902832031e-01,1.208267450332641602e+00,6.705574989318847656e-01
1.514067173004150391e+00,-1.527988433837890625e+00,8.801171779632568359e-01
-3.170309066772460938e-01,1.319539308547973633e+00,1.676426649093627930e+00
-5.699253082275390625e-01,1.018113136291503906e+00,-5.174374580383300781e-01
1.425413846969604492e+00,3.160936832427978516e-01,-1.116199016571044922e+00
-1.069586038589477539e+00,9.271240234375000000e-01,-1.372464179992675781e+00
4.167087078094482422e-01,7.663197517395019531e-01,-4.480948448181152344e-01
1.309736013412475586e+00,1.598241329193115234e-01,8.216123580932617188e-01
-1.556778669357299805e+00,-1.028026342391967773e+00,-3.903360366821289062e-01
-1.235627889633178711e+00,-1.120895862579345703e+00,1.896646976470947266e+00
-2.110557556152343750e-01,1.576034307479858398e+00,-8.344514369964599609e-01
6.298351287841796875e-01,2.749965190887451172e-01,1.546453475952148438e+00
-8.122172355651855469e-01,1.186255455017089844e+00,-1.724772453308105469e+00
2.521562576293945312e-02,-5.271086692810058594e-01,-1.599563598632812500e+00
-1.187835216522216797e+00,1.823426246643066406e+00,-5.499353408813476562e-01
-1.520171403884887695e+00,-2.183868885040283203e-01,-3.258628845214843750e-01
-1.972995519638061523e+00,1.946060657501220703e+00,1.816775560379028320e+00
-1.003987789154052734e+00,-1.524101257324218750e+00,1.484419107437133789e+00
-1.036037683486938477e+00,1.216621875762939453e+00,1.597067832946777344e+00
-1.843148946762084961e+00,-2.308382987976074219e-01,-3.297312259674072266e-01
5.123376846313476562e-01,9.458088874816894531e-01,-2.417929172515869141e-01
-1.905342102050781250e+00,4.031634330749511719e-02,4.171290397644042969e-01
-6.570825576782226562e-01,3.236651420593261719e-02,5.000662803649902344e-02
-7.132921218872070312e-01,9.159977436065673828e-01,-1.244270801544189453e+00
-9.436776638031005859e-01,6.694395542144775391e-01,-2.694878578186035156e-01
-5.534045696258544922e-01,-1.593289375305175781e+00,-8.843140602111816406e-01
9.641115665435791016e-01,-7.386386394500732422e-01,-1.723096370697021484e+00
-6.047248840332031250e-01,6.724648475646972656e-01,3.035688400268554688e-02
1.202381134033203125e+00,5.369451045989990234e-01,-1.242682933807373047e-01
1.376823663711547852e+00,1.189061880111694336e+00,2.145688533782958984e-01
1.519607305526733398e+00,1.014254093170166016e+00,7.151196002960205078e-01
2.861492633819580078e-01,-7.453761100769042969e-01,1.143247604370117188e+00
1.233613491058349609e+00,1.917480707168579102e+00,1.493798732757568359e+00
-7.362034320831298828e-01,-1.818633079528808594e+00,-1.088677167892456055e+00
-8.574030399322509766e-01,5.349941253662109375e-01,1.706295013427734375e+00
3.724095821380615234e-01,1.800733566284179688e+00,-3.978087902069091797e-01
-1.149141788482666016e+00,1.587388515472412109e+00,1.068608760833740234e+00
-2.972667217254638672e-01,-1.202247381210327148e+00,1.230787515640258789e+00
-7.176835536956787109e-01,-1.155054569244384766e-01,8.935728073120117188e-01
8.839106559753417969e-02,-3.947062492370605469e-01,1.452598810195922852e+00
7.043869495391845703e-01,4.069805145263671875e-02,1.639792919158935547e-01
1.490815401077270508e+00,7.901890277862548828e-01,-5.607268810272216797e-01
-1.908710956573486328e+00,1.178080558776855469e+00,1.574062347412109375e+00
2.359690666198730469e-01,-1.565776586532592773e+00,4.653551578521728516e-01
-1.224081754684448242e+00,-1.024448871612548828e-01,-1.733987569808959961e+00
-5.654723644256591797e-01,-2.407240867614746094e-01,1.441426515579223633e+00
-1.014733314514160156e-01,8.905434608459472656e-01,1.897779941558837891e+00
-1.426241397857666016e+00,-2.662324905395507812e-01,9.960837364196777344e-01
2.908008098602294922e-01,-6.274290084838867188e-01,-6.510591506958007812e-02
7.525763511657714844e-01,-1.190432548522949219e+00,7.601363658905029297e-01
6.738440990447998047e-01,-5.944235324859619141e-01,2.249979972839355469e-02
-1.670139074325561523e+00,5.538289546966552734e-01,1.367650985717773438e+00
1.070418357849121094e-01,7.871572971343994141e-01,-7.967894077301025391e-01
6.279280185699462891e-01,-1.814415454864501953e+00,-6.152222156524658203e-01
