5.922660827636718750e-01,1.507483959197998047e+00,1.148646593093872070e+00,-4.819154739379882812e-03,1.581850767135620117e+00,1.936316967010498047e+00
1.739462375640869141e+00,1.361995697021484375e+00,-6.000459194183349609e-01,-7.880964279174804688e-01,-5.330896377563476562e-02,-1.860975265502929688e+00
5.988430976867675781e-02,4.937918186187744141e-01,1.374335289001464844e-01,1.574056148529052734e-01,1.217784881591796875e+00,-1.677917480468750000e+00
1.732954025268554688e+00,5.048193931579589844e-01,2.643923759460449219e-01,1.760991811752319336e+00,2.486970424652099609e-01,-8.049159049987792969e-01
1.264777898788452148e+00,1.335541725158691406e+00,1.194178104400634766e+00,-1.214765787124633789e+00,1.145187616348266602e+00,9.861922264099121094e-01
-5.335755348205566406e-01,4.052579402923583984e-01,1.786735057830810547e-01,1.503327608108520508e+00,7.785975933074951172e-01,-8.812098503112792969e-01
1.294123172760009766e+00,-1.152647495269775391e+00,-1.284373760223388672e+00,1.775579929351806641e+00,1.542413711547851562e+00,-8.549368381500244141e-01
-9.946775436401367188e-01,4.415256977081298828e-01,1.976955175399780273e+00,1.292594671249389648e+00,-1.493978261947631836e+00,-1.670310974121093750e+00
-8.923721313476562500e-01,3.718335628509521484e-01,1.862891435623168945e+00,6.326308250427246094e-01,1.516154050827026367e+00,1.066646337509155273e+00
9.989948272705078125e-01,1.884201765060424805e+00,1.500887393951416016e+00,-1.207704067230224609e+00,6.532597541809082031e-02,9.449179172515869141e-01
-5.855200290679931641e-01,-1.400452136993408203e+00,2.671117782592773438e-01,1.215714693069458008e+00,-9.724009037017822266e-01,-1.899831771850585938e+00
7.588212490081787109e-01,-1.086713552474975586e+00,-5.802140235900878906e-01,8.045589923858642578e-01,-1.207616567611694336e+00,2.499196529388427734e-01
-2.179570198059082031e-01,1.578353881835937500e+00,1.998644351959228516e+00,1.726101160049438477e+00,-1.898940086364746094e+00,1.391760110855102539e+00
9.573259353637695312e-01,-1.844773054122924805e+00,1.107200145721435547e+00,-1.014791965484619141e+00,9.101676940917968750e-01,1.133297681808471680e+00
-1.820101976394653320e+00,-9.451835155487060547e-01,-1.482202529907226562e+00,6.093811988830566406e-02,-1.919480323791503906e+00,-6.889758110046386719e-01
1.141559600830078125e+00,1.008369207382202148e+00,-1.830477952957153320e+00,-1.690292119979858398e+00,-6.304824352264404297e-01,-2.001180648803710938e-01
-8.468923568725585938e-01,1.455546379089355469e+00,-7.235443592071533203e-01,-1.095043659210205078e+00,1.238070487976074219e+00,1.167911767959594727e+00
1.745823144912719727e+00,-5.173988342285156250e-01,-5.481696128845214844e-01,-6.210639476776123047e-01,-1.802041292190551758e+00,1.879797935485839844e+00
-1.744750976562500000e+00,1.194887399673461914e+00,1.971777915954589844e+00,-1.740400552749633789e+00,1.388268232345581055e+00,1.944244384765625000e+00
-1.570625305175781250e+00,-5.527029037475585938e-01,1.050380945205688477e+00,-3.200376033782958984e-01,-1.938273191452026367e+00,8.970837593078613281e-01
1.985096454620361328e+00,3.823587894439697266e-01,-6.230828762054443359e-01,-5.664291381835937500e-01,-1.324353218078613281e-01,-1.032612562179565430e+00
4.747259616851806641e-01,5.409355163574218750e-01,-1.225856781005859375e+00,4.938986301422119141e-01,-1.885502815246582031e+00,6.685943603515625000e-01
-1.067600965499877930e+00,1.365928173065185547e+00,-5.348818302154541016e-01,-1.616173982620239258e+00,-1.805515289306640625e+00,3.686928749084472656e-01
-1.321996927261352539e+00,1.431725025177001953e+00,-1.479351520538330078e+00,1.086489439010620117e+00,-1.286182165145874023e+00,1.619775056838989258e+00
-9.688043594360351562e-02,-1.886512041091918945e+00,2.785139083862304688e-01,9.217381477355957031e-02,-3.732216358184814453e-01,5.071651935577392578e-01
5.404188632965087891e-01,1.388570308685302734e+00,-1.680700063705444336e+00,-4.957771301269531250e-01,-1.361600399017333984e+00,1.424565792083740234e+00
-1.520438909530639648e+00,-1.716226577758789062e+00,-4.446866512298583984e-01,6.038208007812500000e-01,-4.610061645507812500e-03,-1.678784370422363281e+00
9.609928131103515625e-01,-1.134078979492187500e+00,-5.417559146881103516e-01,3.531057834625244141e-01,-2.706973552703857422e-01,1.985182046890258789e+00
1.946735858917236328e+00,1.210641860961914062e+00,1.596329450607299805e+00,-1.284212827682495117e+00,-1.296120405197143555e+00,1.257032871246337891e+00
-9.698343276977539062e-01,-5.994477272033691406e-01,1.744405746459960938e+00,-8.772025108337402344e-01,-6.338503360748291016e-01,-9.845881462097167969e-01
-2.939319610595703125e-02,-9.401972293853759766e-01,-1.396459102630615234e+00,1.060073137283325195e+00,1.377968549728393555e+00,-2.017774581909179688e-01
1.887038946151733398e+00,2.373619079589843750e-01,9.968352317810058594e-01,3.646125793457031250e-01,-1.043450355529785156e+00,-1.027789115905761719e+00
1.209556102752685547e+00,-1.222119331359863281e-01,3.788204193115234375e-01,9.488790035247802734e-01,1.392870664596557617e+00,3.677468299865722656e-01
-1.313166379928588867e+00,-2.916460037231445312e-01,1.460790634155273438e+00,1.247247695922851562e+00,-6.390964984893798828e-01,-1.658057451248168945e+00
1.322140216827392578e+00,8.408579826354980469e-01,3.943214416503906250e-01,-2.994418144226074219e-02,-1.593528509140014648e+00,-8.963980674743652344e-01
-1.890240192413330078e+00,-1.282980442047119141e-01,1.636021614074707031e+00,-3.047823905944824219e-01,1.732856750488281250e+00,-1.796365976333618164e+00
7.272744178771972656e-01,6.931374073028564453e-01,-4.177644252777099609e-01,1.419028759002685547e+00,-1.433093547821044922e-01,-1.278705120086669922e+00
-6.791074275970458984e-01,-6.507396697998046875e-02,1.693804979324340820e+00,9.273560047149658203e-01,1.382966518402099609e+00,-1.190233707427978516e+00
-1.954932212829589844e-01,-1.470807075500488281e+00,9.963331222534179688e-01,1.312652587890625000e+00,-1.616835594177246094e-02,-8.531503677368164062e-01
8.289010524749755859e-01,7.479493618011474609e-01,-6.993770599365234375e-01,-1.502806901931762695e+00,-1.381921291351318359e+00,-1.176081180572509766e+00
1.178190708160400391e-01,-8.121333122253417969e-01,-1.382620334625244141e-01,5.971806049346923828e-01,1.869343280792236328e+00,-1.378812789916992188e+00
1.386303424835205078e+00,-1.966008663177490234e+00,1.669629335403442383e+00,-1.346216678619384766e+00,1.425594091415405273e+00,6.239843368530273438e-01
1.901895284652709961e+00,-3.053090572357177734e-01,-1.426198720932006836e+00,-8.619346618652343750e-01,1.126745462417602539e+00,1.219869136810302734e+00
-1.335831165313720703e+00,9.468293190002441406e-02,1.808112144470214844e+00,1.106055498123168945e+00,-8.982477188110351562e-01,-6.775212287902832031e-01
1.945152759552001953e+00,-1.711403608322143555e+00,1.205678939819335938e+00,1.968023300170898438e+00,-7.080559730529785156e-01,1.141279220581054688e+00
7.098393440246582031e-01,1.050568103790283203e+00,-1.688368797302246094e+00,-3.196966648101806641e-01,-1.117816925048828125e+00,-1.704058885574340820e+00
7.775733470916748047e-01,1.344396829605102539e+00,7.528285980224609375e-01,7.937228679656982422e-01,1.381641864776611328e+00,-7.131702899932861328e-01
-1.110463619232177734e+00,1.170962333679199219e+00,-4.852678775787353516e-01,-9.241063594818115234e-01,-6.595036983489990234e-01,5.229971408843994141e-01
9.019677639007568359e-01,-2.165012359619140625e-01,1.695147275924682617e+00,-1.046242713928222656e+00,3.528978824615478516e-01,1.003469705581665039e+00
1.604130744934082031e+00,9.232876300811767578e-01,-3.137171268463134766e-01,1.349920988082885742e+00,3.324143886566162109e-01,1.719345569610595703e+00
-8.790946006774902344e-02,-7.082436084747314453e-01,1.687770843505859375e+00,1.519014596939086914e+00,1.941464185714721680e+00,6.821012496948242188e-02
-3.651599884033203125e-01,-3.147399425506591797e-01,-3.843491077423095703e-01,3.428778648376464844e-01,-3.756208419799804688e-01,5.697681903839111328e-01
-1.042270183563232422e+00,-1.806123256683349609e+00,-1.271036148071289062e+00,1.469826698303222656e-01,-9.135165214538574219e-01,-7.357969284057617188e-01
-1.321204423904418945e+00,7.873680591583251953e-01,-4.278030395507812500e-01,-1.251304864883422852e+00,1.859594583511352539e+00,2.202773094177246094e-01
-8.438792228698730469e-01,-4.768199920654296875e-01,1.656869173049926758e+00,1.284101247787475586e+00,1.699166297912597656e-01,1.558580636978149414e+00
1.206393241882324219e-01,-2.108175754547119141e-01,-1.900721549987792969e+00,-1.252190113067626953e+00,1.594835996627807617e+00,2.359504699707031250e-01
-1.953387260437011719e-01,5.993185043334960938e-01,1.374777078628540039e+00,-5.406751632690429688e-01,3.725216388702392578e-01,2.385523319244384766e-01
-5.802028179168701172e-01,1.796413183212280273e+00,-2.287898063659667969e-01,-3.380393981933593750e-02,-1.866265058517456055e+00,1.179523468017578125e+00
1.128827810287475586e+00,-4.921307563781738281e-01,-1.178026437759399414e+00,-2.835681438446044922e-01,-6.587502956390380859e-01,-1.110206604003906250e+00
-2.572345733642578125e-01,1.431858777999877930e+00,-1.837333440780639648e+00,-1.479492187500000000e-01,1.968348503112792969e+00,-1.618181467056274414e+00
1.162784099578857422e+00,2.188682556152343750e-02,6.839897632598876953e-01,-1.991268873214721680e+00,1.274033308029174805e+00,-1.570005416870117188e-01
1.123674392700195312e+00,-2.985961437225341797e-01,5.823760032653808594e-01,-7.395329475402832031e-01,1.269820928573608398e+00,1.618382930755615234e-01
-1.941828489303588867e+00,-1.428716897964477539e+00,-1.863234043121337891e+00,-9.778563976287841797e-01,1.067745447158813477e+00,1.795027256011962891e+00
-7.624483108520507812e-02,1.397323369979858398e+00,-1.941804647445678711e+00,-1.377117633819580078e+00,9.409458637237548828e-01,-7.414913177490234375e-02
5.681035518646240234e-01,-1.408696174621582031e-01,9.674768447875976562e-01,-8.296091556549072266e-01,-5.316021442413330078e-01,2.900910377502441406e-02
2.504975795745849609e-01,1.916849613189697266e+00,1.591898918151855469e+00,-1.324982643127441406e-01,-1.120114326477050781e-02,-8.549427986145019531e-01
4.752392768859863281e-01,6.186318397521972656e-02,1.671191215515136719e+00,-7.477121353149414062e-01,-2.231240272521972656e-02,1.707554578781127930e+00
1.616455554962158203e+00,1.792544603347778320e+00,8.162269592285156250e-01,1.599709510803222656e+00,-1.450260400772094727e+00,4.469380378723144531e-01
-1.522524595260620117e+00,1.800319671630859375e+00,-1.407472848892211914e+00,1.193445444107055664e+00,-8.035106658935546875e-01,-1.866034507751464844e+00
1.009597063064575195e+00,-1.226925849914550781e+00,1.751166343688964844e+00,1.550594568252563477e+00,6.418874263763427734e-01,-1.484260082244873047e+00
-3.437023162841796875e-01,1.147063493728637695e+00,-1.851512193679809570e+00,1.410287857055664062e+00,2.636282444000244141e-01,-7.316188812255859375e-01
-7.199115753173828125e-01,-1.013863086700439453e-01,2.629559040069580078e-01,1.741839408874511719e+00,6.954312324523925781e-01,-1.914849996566772461e+00
1.606201648712158203e+00,5.943229198455810547e-01,1.991298675537109375e+00,-1.702551841735839844e-01,-1.160285472869873047e+00,1.195857524871826172e-01
1.640221595764160156e+00,5.847241878509521484e-01,-4.753942489624023438e-01,1.687073707580566406e-01,-1.844365358352661133e+00,1.472085952758789062e+00
-1.319968700408935547e+00,1.498730182647705078e-01,1.322447538375854492e+00,-1.885600805282592773e+00,1.589393138885498047e+00,2.248284816741943359e-01
6.366226673126220703e-01,-1.579811811447143555e+00,4.900474548339843750e-01,1.859724998474121094e+00,-1.930752038955688477e+00,-7.959053516387939453e-01
-4.673616886138916016e-01,4.606437683105468750e-02,-4.505851268768310547e-01,1.563117742538452148e+00,-1.197647333145141602e+00,1.740427494049072266e+00
1.997547149658203125e-01,1.554101943969726562e+00,1.698655366897583008e+00,-8.324804306030273438e-01,-1.724447250366210938e+00,-1.848773002624511719e+00
1.033488035202026367e+00,3.858308792114257812e-01,-1.433480262756347656e+00,1.075452566146850586e+00,-8.602795600891113281e-01,-1.107284307479858398e+00
9.524357318878173828e-01,9.741334915161132812e-01,-2.802722454071044922e-01,-1.978373527526855469e+00,1.537559747695922852e+00,8.766968250274658203e-01
-1.765691757202148438e+00,-1.226679325103759766e+00,-4.896309375762939453e-01,1.274688720703125000e+00,-1.925622701644897461e+00,1.792876720428466797e+00
9.766113758087158203e-01,7.266175746917724609e-01,1.320748567581176758e+00,-1.178117513656616211e+00,-4.220831394195556641e-01,1.432091712951660156e+00
1.562674760818481445e+00,-1.754678249359130859e+00,2.946879863739013672e-01,-1.196689128875732422e+00,1.104789733886718750e+00,4.296269416809082031e-01
-4.466152191162109375e-02,-1.820993423461914062e-01,3.813567161560058594e-01,-1.096962213516235352e+00,-8.959765434265136719e-01,1.184085130691528320e+00
1.282987117767333984e+00,-6.620535850524902344e-01,-1.914455890655517578e-01,1.415619134902954102e+00,-1.664917230606079102e+00,-1.794991970062255859e+00
1.697715997695922852e+00,1.439693212509155273e+00,1.518495559692382812e+00,2.043220996856689453e-01,1.424300670623779297e+00,1.195579290390014648e+00
-3.601672649383544922e-01,1.970400094985961914e+00,-6.151354312896728516e-01,6.734225749969482422e-01,-1.685587167739868164e+00,-7.091760635375976562e-03
-1.260542154312133789e+00,-9.480476379394531250e-01,-5.646564960479736328e-01,-6.577410697937011719e-01,1.576725959777832031e+00,1.258947610855102539e+00
1.307923793792724609e-01,-4.730651378631591797e-01,-5.737614631652832031e-01,1.690012693405151367e+00,-1.661307334899902344e+00,-3.630573749542236328e-01
1.080154180526733398e+00,-8.725006580352783203e-01,1.818543195724487305e+00,8.344202041625976562e-01,1.923286199569702148e+00,-6.581587791442871094e-01
-1.125411987304687500e+00,-5.470788478851318359e-01,-6.106901168823242188e-02,-2.936260700225830078e-01,1.477761507034301758e+00,-1.443220138549804688e+00
-1.025714159011840820e+00,1.198597669601440430e+00,-3.977212905883789062e-01,-1.959526777267456055e+00,5.434784889221191406e-01,5.589752197265625000e-01
-1.742927312850952148e+00,-8.155381679534912109e-01,1.368109941482543945e+00,-7.556817531585693359e-01,-5.867099761962890625e-01,-1.257731437683105469e+00
-1.023463487625122070e+00,-1.927483081817626953e+00,-1.749068260192871094e+00,1.548957824707031250e+00,6.965770721435546875e-01,6.869280338287353516e-01
-4.932045936584472656e-01,1.976936817169189453e+00,3.250255584716796875e-01,7.255570888519287109e-01,-7.164819240570068359e-01,1.026180505752563477e+00
-1.072661876678466797e-01,7.113044261932373047e-01,2.497839927673339844e-02,6.313316822052001953e-01,2.433562278747558594e-01,-4.104971885681152344e-02
1.693162918090820312e+00,-7.350540161132812500e-01,4.202950000762939453e-01,-1.811426877975463867e+00,1.957266569137573242e+00,-5.634996891021728516e-01
